t1,t2,t3,ave
63.326,61.617,59.084,61.34233333333333
63.448,61.678,59.145,61.42366666666667
63.448,61.678,59.114,61.413333333333334
63.387,61.678,59.145,61.403333333333336
63.326,61.708,59.145,61.393
63.387,61.678,59.175,61.413333333333334
63.479,61.708,59.175,61.454
63.356,61.647,59.084,61.36233333333333
63.387,61.617,59.145,61.383
63.479,61.708,59.175,61.454
63.448,61.678,59.114,61.413333333333334
63.479,61.708,59.145,61.443999999999996
63.417,61.678,59.145,61.413333333333334
63.448,61.708,59.206,61.45400000000001
63.448,61.678,59.145,61.42366666666667
63.417,61.678,59.145,61.413333333333334
63.692,61.892,59.267,61.617
63.448,61.708,59.206,61.45400000000001
63.509,61.708,59.175,61.464
63.356,61.647,59.145,61.382666666666665
63.448,61.708,59.114,61.42333333333334
63.509,61.769,59.175,61.484333333333325
63.417,61.678,59.114,61.403
63.479,61.708,59.206,61.464333333333336
63.356,61.708,59.114,61.39266666666666
63.448,61.739,59.206,61.464333333333336
63.417,61.708,59.145,61.42333333333334
63.417,61.678,59.175,61.423333333333325
63.417,61.708,59.145,61.42333333333334
63.417,61.708,59.145,61.42333333333334
63.417,61.678,59.114,61.403
63.448,61.708,59.175,61.44366666666667
